system_id,id,created,uuid,parent_uuid,event,task_action,failed,changed,playbook,play,task,role,job_id,host_id,host_name,cluster_id
1,763,2020-03-20 23:43:54.320205,ba280a3d-5901-4b61-b742-43251f1da2de,0242ac12-0005-37be-a252-00000000021f,runner_on_skipped,12,f,f,1,4,36,2,33,2,3,1
1,764,2020-03-20 23:43:55.144525,0b27aa51-2a4c-4c2c-bc09-a1fbcf12d226,0242ac12-0005-37be-a252-00000000021f,runner_on_ok,12,f,t,1,4,36,2,33,1,6,1
1,765,2020-03-20 23:43:55.161797,0242ac12-0005-37be-a252-000000000220,0242ac12-0005-37be-a252-000000000007,playbook_on_task_start,15,f,f,1,4,15,2,33,,,1
1,766,2020-03-20 23:43:55.162768,0559fdb6-cfa9-4e1e-8cb5-f30ee63cce4d,0242ac12-0005-37be-a252-000000000220,runner_on_start,15,f,f,1,4,15,2,33,2,3,1
1,767,2020-03-20 23:43:55.209399,daebdd3e-43a1-40b3-abfc-2d3f85f15395,0242ac12-0005-37be-a252-000000000220,runner_on_start,15,f,f,1,4,15,2,33,1,6,1
1,768,2020-03-20 23:43:55.745762,8b79fcdd-f7e6-455b-9731-ee19978324e7,0242ac12-0005-37be-a252-000000000220,runner_on_ok,15,f,f,1,4,15,2,33,1,6,1
1,769,2020-03-20 23:43:55.954655,d8cb2f5c-2372-470b-b6d9-1c82d0586cd0,0242ac12-0005-37be-a252-000000000220,runner_on_ok,15,f,f,1,4,15,2,33,2,3,1
1,770,2020-03-20 23:43:55.995408,b57dbbe2-7428-450b-8552-e7c18080071f,0242ac12-0005-37be-a252-000000000221,runner_on_start,14,f,f,1,4,87,2,33,2,3,1
1,771,2020-03-20 23:43:55.994167,0242ac12-0005-37be-a252-000000000221,0242ac12-0005-37be-a252-000000000007,playbook_on_task_start,14,f,t,1,4,87,2,33,,,1
1,772,2020-03-20 23:43:56.038898,63108f95-aa84-4409-ab6f-7ff60ab4783d,0242ac12-0005-37be-a252-000000000221,runner_on_start,14,f,f,1,4,87,2,33,1,6,1
1,773,2020-03-20 23:43:57.436705,424ea893-ed2b-474c-843f-4ee01b31fb74,0242ac12-0005-37be-a252-000000000221,runner_item_on_ok,14,f,t,1,4,87,2,33,1,6,1
1,774,2020-03-20 23:43:57.667128,6aa24d06-fedf-4d7d-9c6c-778332fd4620,0242ac12-0005-37be-a252-000000000221,runner_item_on_ok,14,f,t,1,4,87,2,33,2,3,1
1,775,2020-03-20 23:43:57.945469,2f7735a4-7bf6-4a7c-b2f4-3e23c95a2aa4,0242ac12-0005-37be-a252-000000000221,runner_on_ok,14,f,t,1,4,87,2,33,1,6,1
1,776,2020-03-20 23:43:57.944474,bb7d5ee4-0201-457b-a0c3-41355d13d625,0242ac12-0005-37be-a252-000000000221,runner_item_on_ok,14,f,t,1,4,87,2,33,1,6,1
1,777,2020-03-20 23:43:58.338434,9196d6f4-f28a-4a4f-b5e2-d01597468896,0242ac12-0005-37be-a252-000000000221,runner_item_on_ok,14,f,t,1,4,87,2,33,2,3,1
1,778,2020-03-20 23:43:58.347477,f838d332-f830-44e7-880f-9ddc6d6f6b8e,0242ac12-0005-37be-a252-000000000221,runner_on_ok,14,f,t,1,4,87,2,33,2,3,1
1,779,2020-03-20 23:43:58.374893,0242ac12-0005-37be-a252-000000000222,0242ac12-0005-37be-a252-000000000007,playbook_on_task_start,7,f,t,1,4,74,2,33,,,1
1,780,2020-03-20 23:43:58.37842,61def0a4-be44-44e1-be08-a0d6257f4592,0242ac12-0005-37be-a252-000000000222,runner_on_start,7,f,f,1,4,74,2,33,2,3,1
1,781,2020-03-20 23:43:58.424159,da2f4c56-9650-4396-b286-2f8dbee21415,0242ac12-0005-37be-a252-000000000222,runner_on_start,7,f,f,1,4,74,2,33,1,6,1
1,782,2020-03-20 23:43:59.218646,995a4755-7f30-4067-9bdd-8a74d1b7d2d5,0242ac12-0005-37be-a252-000000000222,runner_on_ok,7,f,t,1,4,74,2,33,1,6,1
1,783,2020-03-20 23:43:59.52163,0242ac12-0005-37be-a252-000000000013,0242ac12-0005-37be-a252-000000000007,playbook_on_task_start,5,f,f,1,4,33,2,33,,,1
1,784,2020-03-20 23:43:59.522679,bae224c2-56e5-4a35-833c-e520e182e224,0242ac12-0005-37be-a252-000000000013,runner_on_start,5,f,f,1,4,33,2,33,2,3,1
1,785,2020-03-20 23:43:59.577495,85f44be1-922f-441e-af6a-b018324cacd1,0242ac12-0005-37be-a252-000000000013,runner_on_ok,5,f,f,1,4,33,2,33,2,3,1
1,786,2020-03-20 23:43:59.498155,6d857b07-496c-43db-9d4d-a8f1abe319d2,0242ac12-0005-37be-a252-000000000222,runner_on_ok,7,f,t,1,4,74,2,33,2,3,1
1,787,2020-03-20 23:43:59.563431,893128d4-651e-40b1-b0e4-3ec999d53abe,0242ac12-0005-37be-a252-000000000013,runner_on_start,5,f,f,1,4,33,2,33,1,6,1
1,788,2020-03-20 23:43:59.606009,438b71c4-b5d9-409d-82c9-10fe1185acc2,0242ac12-0005-37be-a252-000000000013,runner_on_ok,5,f,f,1,4,33,2,33,1,6,1
1,789,2020-03-20 23:43:59.651167,3dd905be-553c-42bf-aab4-522aa25652e2,0242ac12-0005-37be-a252-000000000013,playbook_on_include,5,f,f,1,4,33,2,33,,,1
1,790,2020-03-20 23:43:59.710302,0242ac12-0005-37be-a252-00000000034b,0242ac12-0005-37be-a252-000000000007,playbook_on_task_start,7,f,f,1,4,39,2,33,,,1
1,791,2020-03-20 23:43:59.711237,3bba00ba-7d9a-4747-bfdb-a69f69d43ce8,0242ac12-0005-37be-a252-00000000034b,runner_on_start,7,f,f,1,4,39,2,33,2,3,1
1,792,2020-03-20 23:43:59.823218,7b51fab4-a5ac-4395-973f-56e634c274c8,0242ac12-0005-37be-a252-00000000034b,runner_on_start,7,f,f,1,4,39,2,33,1,6,1
1,793,2020-03-20 23:44:00.684371,b00e77f7-9cc1-4543-8922-85f793302717,0242ac12-0005-37be-a252-000000000014,runner_on_start,5,f,f,1,4,33,2,33,2,3,1
1,794,2020-03-20 23:44:00.637822,d8a7fba1-2bfc-486a-9371-6397a81064ce,0242ac12-0005-37be-a252-00000000034b,runner_on_skipped,7,f,f,1,4,39,2,33,2,3,1
1,795,2020-03-20 23:44:00.6672,df5cb771-1c2e-46e9-a207-a2feda4bbae2,0242ac12-0005-37be-a252-00000000034b,runner_on_skipped,7,f,f,1,4,39,2,33,1,6,1
1,796,2020-03-20 23:44:00.738343,7884013d-2835-4815-8527-938d1ac24046,0242ac12-0005-37be-a252-000000000014,runner_on_ok,5,f,f,1,4,33,2,33,2,3,1
1,797,2020-03-20 23:44:00.683443,0242ac12-0005-37be-a252-000000000014,0242ac12-0005-37be-a252-000000000007,playbook_on_task_start,5,f,f,1,4,33,2,33,,,1
1,798,2020-03-20 23:44:00.726174,69945ffe-7095-41d4-adae-1cd8d2f66958,0242ac12-0005-37be-a252-000000000014,runner_on_start,5,f,f,1,4,33,2,33,1,6,1
1,799,2020-03-20 23:44:00.75466,1366e820-31be-4f5c-bcfd-ab7bffa20da4,0242ac12-0005-37be-a252-000000000014,runner_on_ok,5,f,f,1,4,33,2,33,1,6,1
1,800,2020-03-20 23:44:00.79023,b3c9e123-1d21-4187-aacd-1fff3225ec43,0242ac12-0005-37be-a252-000000000014,playbook_on_include,5,f,f,1,4,33,2,33,,,1
1,801,2020-03-20 23:44:00.836674,0242ac12-0005-37be-a252-0000000004a3,0242ac12-0005-37be-a252-000000000007,playbook_on_task_start,14,f,f,1,4,65,2,33,,,1
1,802,2020-03-20 23:44:00.837685,4880d80c-710a-4717-b331-625878582663,0242ac12-0005-37be-a252-0000000004a3,runner_on_start,14,f,f,1,4,65,2,33,2,3,1
1,803,2020-03-20 23:44:00.99941,4b6f4062-d7da-4970-8ead-57ce72fbb659,0242ac12-0005-37be-a252-0000000004a3,runner_on_start,14,f,f,1,4,65,2,33,1,6,1
1,804,2020-03-20 23:44:01.6021,2e22083f-cb21-41ab-a2e8-1e158a2f62fc,0242ac12-0005-37be-a252-0000000004a3,runner_on_skipped,14,f,f,1,4,65,2,33,2,3,1
1,805,2020-03-20 23:44:01.615847,5f42057a-32b8-4a9a-a928-6c59b6d7eb0d,0242ac12-0005-37be-a252-0000000004a3,runner_on_skipped,14,f,f,1,4,65,2,33,1,6,1
1,806,2020-03-20 23:44:01.640875,0242ac12-0005-37be-a252-000000000015,0242ac12-0005-37be-a252-000000000007,playbook_on_task_start,5,f,f,1,4,33,2,33,,,1
1,807,2020-03-20 23:44:01.64189,6cc9bb3a-3817-467b-8f33-e88073fa7a35,0242ac12-0005-37be-a252-000000000015,runner_on_start,5,f,f,1,4,33,2,33,2,3,1
1,808,2020-03-20 23:44:01.677549,226c9156-7ad8-43a1-a205-00a237af2f9d,0242ac12-0005-37be-a252-000000000015,runner_on_start,5,f,f,1,4,33,2,33,1,6,1
1,809,2020-03-20 23:44:01.683636,b0a8620f-dca7-4f91-82f5-03be684a4477,0242ac12-0005-37be-a252-000000000015,runner_on_ok,5,f,f,1,4,33,2,33,2,3,1
1,810,2020-03-20 23:44:01.69728,5614ac5e-8778-4be2-a160-f8d56e85b52b,0242ac12-0005-37be-a252-000000000015,runner_on_ok,5,f,f,1,4,33,2,33,1,6,1
1,811,2020-03-20 23:44:01.752454,ced2f732-fa39-4703-802b-3c39470b2396,0242ac12-0005-37be-a252-000000000015,playbook_on_include,5,f,f,1,4,33,2,33,,,1
1,812,2020-03-20 23:44:01.875812,0242ac12-0005-37be-a252-000000000609,0242ac12-0005-37be-a252-000000000007,playbook_on_task_start,14,f,f,1,4,28,2,33,,,1
1,813,2020-03-20 23:44:01.880469,b3e0244f-b18a-4932-834e-144ea08c1d64,0242ac12-0005-37be-a252-000000000609,runner_on_start,14,f,f,1,4,28,2,33,2,3,1
1,814,2020-03-20 23:44:01.976802,e0756c2c-2220-472c-b752-82d1193d35cc,0242ac12-0005-37be-a252-000000000609,runner_on_start,14,f,f,1,4,28,2,33,1,6,1
1,815,2020-03-20 23:44:02.548752,bd21644c-92aa-4d33-9d85-e8b06b98f126,0242ac12-0005-37be-a252-000000000609,runner_on_skipped,14,f,f,1,4,28,2,33,1,6,1
1,816,2020-03-20 23:44:02.577719,0242ac12-0005-37be-a252-00000000060a,0242ac12-0005-37be-a252-000000000007,playbook_on_task_start,3,f,f,1,4,46,2,33,,,1
1,817,2020-03-20 23:44:02.579279,73e94b6f-30b2-443b-8625-b5b38823d709,0242ac12-0005-37be-a252-00000000060a,runner_on_start,3,f,f,1,4,46,2,33,2,3,1
1,818,2020-03-20 23:44:02.555612,878a2fff-a7df-45bf-a6a8-9c4faae720ef,0242ac12-0005-37be-a252-000000000609,runner_on_skipped,14,f,f,1,4,28,2,33,2,3,1
1,819,2020-03-20 23:44:02.635662,0b7125eb-258d-468e-b754-a94d26a692ef,0242ac12-0005-37be-a252-00000000060a,runner_on_start,3,f,f,1,4,46,2,33,1,6,1
1,820,2020-03-20 23:44:03.140466,1c2d2ee4-a619-4400-9a05-aacc1daa1728,0242ac12-0005-37be-a252-00000000060a,runner_on_skipped,3,f,f,1,4,46,2,33,2,3,1
1,821,2020-03-20 23:44:03.187231,8ab5bbf0-e4c5-40f7-ae80-0e6bc3814e6a,0242ac12-0005-37be-a252-00000000060a,runner_on_skipped,3,f,f,1,4,46,2,33,1,6,1
1,822,2020-03-20 23:44:03.520429,b7404e92-de50-4a99-b658-457c4de9328d,0242ac12-0005-37be-a252-00000000060b,runner_on_skipped,3,f,f,1,4,35,2,33,2,3,1
1,823,2020-03-20 23:44:03.446319,0242ac12-0005-37be-a252-00000000060b,0242ac12-0005-37be-a252-000000000007,playbook_on_task_start,3,f,f,1,4,35,2,33,,,1
1,824,2020-03-20 23:44:03.561666,5e5b4f45-3358-46ec-b3cd-f512b62d0587,0242ac12-0005-37be-a252-00000000060c,runner_on_start,3,f,f,1,4,86,2,33,2,3,1
1,825,2020-03-20 23:44:03.795215,0242ac12-0005-37be-a252-000000000017,0242ac12-0005-37be-a252-000000000007,playbook_on_task_start,6,f,t,1,4,66,2,33,,,1
1,826,2020-03-20 23:44:03.868585,1dc39b69-497d-4f13-adf5-c0269d2d8756,0242ac12-0005-37be-a252-000000000017,warning,6,f,f,1,4,66,2,33,,,1
1,827,2020-03-20 23:44:03.635673,e2c35fca-3d8b-4e76-888a-e4174f0714f1,0242ac12-0005-37be-a252-00000000060c,runner_on_skipped,3,f,f,1,4,86,2,33,2,3,1
1,828,2020-03-20 23:44:03.647882,17e48de4-bac0-4306-9db5-0f3c81713e19,0242ac12-0005-37be-a252-00000000060c,runner_on_skipped,3,f,f,1,4,86,2,33,1,6,1
1,829,2020-03-20 23:44:03.672838,0242ac12-0005-37be-a252-00000000060d,0242ac12-0005-37be-a252-000000000007,playbook_on_task_start,3,f,f,1,4,27,2,33,,,1
1,830,2020-03-20 23:44:03.813658,5f13d683-fc18-412f-a1f8-a2ab763af84d,0242ac12-0005-37be-a252-000000000017,runner_on_start,6,f,f,1,4,79,2,33,1,6,1
1,831,2020-03-20 23:44:03.860075,b584136b-f893-41e3-914b-c097879465d5,0242ac12-0005-37be-a252-000000000017,runner_on_start,6,f,f,1,4,79,2,33,2,3,1
1,832,2020-03-20 23:44:03.447444,cf7ecebe-d696-4a80-8774-cbcd36a3e9cc,0242ac12-0005-37be-a252-00000000060b,runner_on_start,3,f,f,1,4,35,2,33,2,3,1
1,833,2020-03-20 23:44:03.500752,16c19e42-da88-4e06-891d-907c0045ca7c,0242ac12-0005-37be-a252-00000000060b,runner_on_start,3,f,f,1,4,35,2,33,1,6,1
1,834,2020-03-20 23:44:03.529769,34ff077d-51e9-4d5a-bd6f-b5fc38483c78,0242ac12-0005-37be-a252-00000000060b,runner_on_skipped,3,f,f,1,4,35,2,33,1,6,1
1,835,2020-03-20 23:44:03.560712,0242ac12-0005-37be-a252-00000000060c,0242ac12-0005-37be-a252-000000000007,playbook_on_task_start,3,f,f,1,4,86,2,33,,,1
1,836,2020-03-20 23:44:03.60601,0fba873d-9bad-47e1-be35-43b4022ef5c0,0242ac12-0005-37be-a252-00000000060c,runner_on_start,3,f,f,1,4,86,2,33,1,6,1
1,837,2020-03-20 23:44:03.673775,bde6c328-3a33-437b-9d89-7f33e1268548,0242ac12-0005-37be-a252-00000000060d,runner_on_start,3,f,f,1,4,27,2,33,2,3,1
1,838,2020-03-20 23:44:03.750498,fea62659-a2c9-4138-a0ca-3f26a2e6ee3c,0242ac12-0005-37be-a252-00000000060d,runner_on_start,3,f,f,1,4,27,2,33,1,6,1
1,839,2020-03-20 23:44:03.772058,8b8d1a76-ce1c-46c9-913f-0229dac44ac4,0242ac12-0005-37be-a252-00000000060d,runner_on_skipped,3,f,f,1,4,27,2,33,2,3,1
1,840,2020-03-20 23:44:03.793347,b25d72c1-4279-4653-bc9a-b3cfc7e27c40,0242ac12-0005-37be-a252-00000000060d,runner_on_skipped,3,f,f,1,4,27,2,33,1,6,1
1,841,2020-03-20 23:44:03.91031,321f042b-dfa9-43bc-8a66-91298031bd4c,0242ac12-0005-37be-a252-000000000017,warning,6,f,f,1,4,66,2,33,,,1
1,842,2020-03-20 23:44:08.198774,50c9ab5d-37f1-4791-9369-d3116d1395c0,0242ac12-0005-37be-a252-000000000017,runner_on_ok,6,f,t,1,4,79,2,33,1,6,1
1,843,2020-03-20 23:44:08.729679,79e3bb3d-6200-43b9-b326-38bf22c8a29e,0242ac12-0005-37be-a252-000000000017,playbook_on_no_hosts_remaining,6,f,f,1,4,66,2,33,,,1
1,844,2020-03-20 23:44:08.728093,e52377c4-9248-4b22-909e-3fc86d2c0d29,0242ac12-0005-37be-a252-000000000017,runner_on_failed,6,t,f,1,4,79,2,33,2,3,1
1,845,2020-03-20 23:44:08.73685,b3413eba-4f04-4f98-be96-2b3a157676ed,b769514e-02af-407d-a2ae-1ae98423aad5,playbook_on_stats,,t,t,1,,,,33,,,1
1,846,2020-03-20 23:49:21.24515,610ad496-86c6-4f40-b376-45583f5db117,"",verbose,,f,f,,,,,37,,,1
1,847,2020-03-20 23:49:22.130047,26184886-8f1d-4dcd-8188-15f636c5412d,"",playbook_on_start,,f,f,5,,,,37,,,1
1,848,2020-03-20 23:49:22.132492,0242ac12-0005-146b-68f4-000000000007,26184886-8f1d-4dcd-8188-15f636c5412d,playbook_on_play_start,,f,f,5,5,,,37,,,1
1,849,2020-03-20 23:49:22.147322,704f5ffd-1faf-421a-a3fa-57615b6d79c7,0242ac12-0005-146b-68f4-000000000012,runner_on_start,1,f,f,5,5,64,,37,2,3,1
1,850,2020-03-20 23:49:22.146519,0242ac12-0005-146b-68f4-000000000012,0242ac12-0005-146b-68f4-000000000007,playbook_on_task_start,1,f,f,5,5,64,,37,,,1
1,851,2020-03-20 23:49:22.17346,757fbc48-8b99-4666-956d-90d6465f0e9e,0242ac12-0005-146b-68f4-000000000012,runner_on_start,1,f,f,5,5,64,,37,1,6,1
1,852,2020-03-20 23:49:24.172818,a1062ce1-f61e-456e-a1db-3c1431e4d3c3,0242ac12-0005-146b-68f4-000000000012,runner_on_ok,1,f,f,5,5,64,,37,2,3,1
1,853,2020-03-20 23:49:24.212184,75d807e3-f436-4f52-b08a-5ba9285d40ae,0242ac12-0005-146b-68f4-000000000012,runner_on_ok,1,f,f,5,5,64,,37,1,6,1
1,854,2020-03-20 23:49:24.236971,0242ac12-0005-146b-68f4-00000000000c,0242ac12-0005-146b-68f4-000000000007,playbook_on_task_start,8,f,f,5,5,80,5,37,,,1
1,855,2020-03-20 23:49:24.237649,8676e94e-6915-4266-b9f8-01f16853d979,0242ac12-0005-146b-68f4-00000000000c,runner_on_start,8,f,f,5,5,80,5,37,2,3,1
1,856,2020-03-20 23:49:24.280872,27c799ac-4ab9-46c6-ab12-875093c069d9,0242ac12-0005-146b-68f4-00000000000c,runner_on_start,8,f,f,5,5,80,5,37,1,6,1
1,857,2020-03-20 23:49:25.483951,4d8d5633-12f8-4fb6-b58b-b424879f1667,0242ac12-0005-146b-68f4-00000000000c,runner_on_ok,8,f,f,5,5,80,5,37,1,6,1
1,858,2020-03-20 23:49:25.569613,7e70b271-2c52-4b2f-acf0-38b9e9438a18,0242ac12-0005-146b-68f4-00000000000c,runner_on_ok,8,f,f,5,5,80,5,37,2,3,1
1,859,2020-03-20 23:49:25.616385,1688300d-e1be-4cd4-bec7-41544f5c8102,0242ac12-0005-146b-68f4-00000000000d,runner_on_start,4,f,f,5,5,1,5,37,2,3,1
1,860,2020-03-20 23:49:25.615659,0242ac12-0005-146b-68f4-00000000000d,0242ac12-0005-146b-68f4-000000000007,playbook_on_task_start,4,f,f,5,5,1,5,37,,,1
1,861,2020-03-20 23:49:25.679074,5ed98cec-0b12-4d1d-9bd2-f34f35d6b099,0242ac12-0005-146b-68f4-00000000000d,runner_on_start,4,f,f,5,5,1,5,37,1,6,1
1,862,2020-03-20 23:49:26.291325,cfe917dc-41c7-4bd2-a5ea-cee215249d76,0242ac12-0005-146b-68f4-00000000000d,runner_on_skipped,4,f,f,5,5,1,5,37,2,3,1
1,863,2020-03-20 23:49:26.309287,5b55b8a5-2331-4db5-b87b-9a4d7110eff6,0242ac12-0005-146b-68f4-00000000000d,runner_on_skipped,4,f,f,5,5,1,5,37,1,6,1
1,864,2020-03-20 23:49:26.333994,0242ac12-0005-146b-68f4-00000000000e,0242ac12-0005-146b-68f4-000000000007,playbook_on_task_start,9,f,f,5,5,50,5,37,,,1
1,865,2020-03-20 23:49:26.335295,7437deb3-fadb-40e9-a958-8579118b8a09,0242ac12-0005-146b-68f4-00000000000e,runner_on_start,9,f,f,5,5,50,5,37,2,3,1
1,866,2020-03-20 23:49:26.39219,629bb310-17b7-4b86-b102-90e19291a509,0242ac12-0005-146b-68f4-00000000000e,runner_on_start,9,f,f,5,5,50,5,37,1,6,1
1,867,2020-03-20 23:49:26.988716,e0761a2d-add8-4d1f-9c0c-6b088ad466c2,0242ac12-0005-146b-68f4-00000000000e,runner_on_skipped,9,f,f,5,5,50,5,37,2,3,1
1,868,2020-03-20 23:49:26.991324,e4447a75-9748-4373-b1d5-c58a52d8ceb7,0242ac12-0005-146b-68f4-00000000000e,runner_on_skipped,9,f,f,5,5,50,5,37,1,6,1
1,869,2020-03-20 23:49:27.000806,76009ae8-4ca9-4747-b312-8e851d2f3875,26184886-8f1d-4dcd-8188-15f636c5412d,playbook_on_stats,,f,f,5,,,,37,,,1
1,870,2020-03-20 23:49:42.509798,5e4df032-9c78-490d-8363-35ab2376d230,"",verbose,,f,f,,,,,39,,,1
1,871,2020-03-20 23:49:43.251513,0242ac12-0005-b1ee-71f5-000000000007,21c9719f-0045-4051-8233-ee356c1345bd,playbook_on_play_start,,f,f,4,2,,,39,,,1
1,872,2020-03-20 23:49:43.261489,0242ac12-0005-b1ee-71f5-00000000001e,0242ac12-0005-b1ee-71f5-000000000007,playbook_on_task_start,1,f,f,4,2,64,,39,,,1
1,873,2020-03-20 23:49:43.248565,21c9719f-0045-4051-8233-ee356c1345bd,"",playbook_on_start,,f,f,4,,,,39,,,1
1,874,2020-03-20 23:49:43.262273,6fe31258-c762-4ad2-9550-5ca691f9fd40,0242ac12-0005-b1ee-71f5-00000000001e,runner_on_start,1,f,f,4,2,64,,39,2,3,1
1,875,2020-03-20 23:49:43.289485,b3784d78-5ef0-4d1a-a450-60d73671b95c,0242ac12-0005-b1ee-71f5-00000000001e,runner_on_start,1,f,f,4,2,64,,39,1,6,1
1,876,2020-03-20 23:49:45.29463,9976b695-44f9-446d-a0df-ba103abc90a4,0242ac12-0005-b1ee-71f5-00000000001e,runner_on_ok,1,f,f,4,2,64,,39,1,6,1
1,877,2020-03-20 23:49:45.456596,85aafe7e-5b51-4d50-abaa-f5c9a025f6b1,0242ac12-0005-b1ee-71f5-00000000001e,runner_on_ok,1,f,f,4,2,64,,39,2,3,1
1,878,2020-03-20 23:49:45.478063,0242ac12-0005-b1ee-71f5-00000000000c,0242ac12-0005-b1ee-71f5-000000000007,playbook_on_task_start,11,f,f,4,2,42,4,39,,,1
1,879,2020-03-20 23:49:45.482763,613fb18d-7888-489c-892c-29d910d541bf,0242ac12-0005-b1ee-71f5-00000000000c,runner_on_start,11,f,f,4,2,42,4,39,2,3,1
1,880,2020-03-20 23:49:45.536584,b45da431-cdc6-4acb-a959-23097dcb23ef,0242ac12-0005-b1ee-71f5-00000000000c,runner_on_start,11,f,f,4,2,42,4,39,1,6,1
1,881,2020-03-20 23:49:46.05081,5f991996-5a70-4a87-a76d-d0c90ba88e21,0242ac12-0005-b1ee-71f5-00000000000c,runner_on_ok,11,f,f,4,2,42,4,39,2,3,1
1,882,2020-03-20 23:49:46.096214,60f71b48-e415-43ad-98db-b250f5bac9cc,0242ac12-0005-b1ee-71f5-00000000000c,runner_item_on_ok,11,f,f,4,2,42,4,39,1,6,1
1,883,2020-03-20 23:49:46.049552,2a2e960b-2a43-4322-a0a9-c3e7fd78c792,0242ac12-0005-b1ee-71f5-00000000000c,runner_item_on_ok,11,f,f,4,2,42,4,39,2,3,1
1,884,2020-03-20 23:49:46.097352,d016ae1f-e2d0-48b7-a8c1-cf9aad9224d2,0242ac12-0005-b1ee-71f5-00000000000c,runner_on_ok,11,f,f,4,2,42,4,39,1,6,1
1,885,2020-03-20 23:49:46.143191,0242ac12-0005-b1ee-71f5-00000000000e,0242ac12-0005-b1ee-71f5-000000000007,playbook_on_task_start,5,f,f,4,2,60,4,39,,,1
1,886,2020-03-20 23:49:46.149915,78101140-388d-4fe2-bcc7-97499c22587b,0242ac12-0005-b1ee-71f5-00000000000e,runner_on_start,5,f,f,4,2,60,4,39,2,3,1
1,887,2020-03-20 23:49:46.206749,844c3fc8-7b17-4887-9b37-23ba8c100871,0242ac12-0005-b1ee-71f5-00000000000e,runner_on_start,5,f,f,4,2,60,4,39,1,6,1
1,888,2020-03-20 23:49:46.718806,4bc99eaf-2437-4987-9844-49780f7a26aa,0242ac12-0005-b1ee-71f5-00000000000e,runner_item_on_ok,5,f,f,4,2,60,4,39,2,3,1
1,889,2020-03-20 23:49:46.719904,aae0c6e2-cab2-42c9-a16c-b4c7f4574fa3,0242ac12-0005-b1ee-71f5-00000000000e,runner_on_ok,5,f,f,4,2,60,4,39,2,3,1
1,890,2020-03-20 23:49:46.738025,14e618f7-ed26-45f7-80fe-966a676393e7,0242ac12-0005-b1ee-71f5-00000000000e,runner_item_on_ok,5,f,f,4,2,60,4,39,1,6,1
1,891,2020-03-20 23:49:46.739081,a5530c5e-fc4b-4472-848f-affad34b5687,0242ac12-0005-b1ee-71f5-00000000000e,runner_on_ok,5,f,f,4,2,60,4,39,1,6,1
1,892,2020-03-20 23:49:46.777934,eadf7b3e-73ae-4d6a-b583-50fefcce2bfb,0242ac12-0005-b1ee-71f5-00000000000e,playbook_on_include,5,f,f,4,2,60,4,39,,,1
1,893,2020-03-20 23:49:47.111571,0242ac12-0005-b1ee-71f5-000000000043,0242ac12-0005-b1ee-71f5-000000000007,playbook_on_task_start,2,f,t,4,2,73,4,39,,,1
1,894,2020-03-20 23:49:47.113103,510acd18-8cc6-4864-8931-c53f4915359b,0242ac12-0005-b1ee-71f5-000000000043,runner_on_start,2,f,f,4,2,55,4,39,2,3,1
1,895,2020-03-20 23:49:47.194255,a384d2c1-978a-4239-97cc-ab448860e352,0242ac12-0005-b1ee-71f5-000000000043,runner_on_start,2,f,f,4,2,55,4,39,1,6,1
1,896,2020-03-20 23:49:48.36569,93dcda62-8958-454f-8838-80b96fbf2a17,0242ac12-0005-b1ee-71f5-000000000043,runner_on_ok,2,f,f,4,2,73,4,39,1,6,1
1,897,2020-03-20 23:49:53.141125,32f702d1-e5d2-4ed4-aaca-ead7833e90a3,0242ac12-0005-b1ee-71f5-000000000043,runner_on_ok,2,f,t,4,2,73,4,39,2,3,1
1,898,2020-03-20 23:49:53.186533,0242ac12-0005-b1ee-71f5-000000000044,0242ac12-0005-b1ee-71f5-000000000007,playbook_on_task_start,12,f,t,4,2,9,4,39,,,1
1,899,2020-03-20 23:49:53.139302,0cd2f11b-aa39-4780-b42a-6c3dce891421,0242ac12-0005-b1ee-71f5-000000000043,playbook_on_notify,2,f,f,4,2,73,4,39,2,3,1
1,900,2020-03-20 23:49:53.140056,ef192267-9975-457f-8fd1-0fc71190e649,0242ac12-0005-b1ee-71f5-000000000043,playbook_on_notify,2,f,f,4,2,73,4,39,2,3,1
1,901,2020-03-20 23:49:53.205826,474ac103-bfe5-4626-b51e-0251ae4da0a9,0242ac12-0005-b1ee-71f5-000000000044,runner_on_start,12,f,f,4,2,9,4,39,2,3,1
1,902,2020-03-20 23:49:53.250754,a77870b2-2f0e-4425-96bf-772fa73d4d63,0242ac12-0005-b1ee-71f5-000000000044,runner_on_start,12,f,f,4,2,9,4,39,1,6,1
1,903,2020-03-20 23:49:54.838019,39c627a0-8985-46a5-b752-d2652d5886db,0242ac12-0005-b1ee-71f5-000000000044,runner_item_on_ok,12,f,t,4,2,9,4,39,1,6,1
1,904,2020-03-20 23:49:55.01108,9bf4de36-9fa7-44b3-84ab-802e348baa93,0242ac12-0005-b1ee-71f5-000000000044,runner_item_on_ok,12,f,t,4,2,9,4,39,2,3,1
1,905,2020-03-20 23:49:55.72779,e1733934-b75b-42cb-b368-09a499711f8d,0242ac12-0005-b1ee-71f5-000000000044,runner_item_on_ok,12,f,t,4,2,9,4,39,1,6,1
1,906,2020-03-20 23:49:55.72902,bbccadc2-fc9a-4df5-b131-19c107bf4865,0242ac12-0005-b1ee-71f5-000000000044,playbook_on_notify,12,f,f,4,2,9,4,39,1,6,1
